id,title,content
327833,Skin Trade,Thriller Action Drama Dolph_Lundgren Tony_Jaa Ron_Perlman Ekachai_Uekrongthamภาษาไทย English family killed serbian gangster international interest nyc detective nick go e asia team thai detective get revenge destroy syndicate human trafficking networkThorbak Baumgarten_Management_and_Productions_(BMP) SC_Films_International 
1547,The Lost Boys,Horror Comedy Jason_Patric Corey_Haim Corey_Feldman Joel_SchumacherEnglish mother two teenage son move seemingly nice quiet small coastal california town yet soon find overrun bike gang vampire couple teenage friend take upon hunt vampire suspect mysterious murder restore peace calm townWarner_Bros._Pictures 
25196,Crazy Heart,Drama Music Romance Jeff_Bridges Maggie_Gyllenhaal Colin_Farrell Scott_CooperEnglish Español reporter jean craddock interview bad blake alcoholic seen better day country music legend connect hard living crooner see possible saving grace life jean young son leave behind existence playing shadow tommy upstart kid mentoredFox_Searchlight_Pictures Informant_Media Butcher's_Run_Films 
16323,The Rose,Drama Music Romance Bette_Midler Alan_Bates Frederic_Forrest Mark_RydellEnglish midler rock roll singer mary rose foster known rose legion fan whose romantic relationship mental health continuously imperiled demand life road20th_Century_Fox 
175528,Baggage Claim,Comedy Paula_Patton Adam_Brody Djimon_Hounsou David_E._TalbertEnglish pledging keep oldest woman entire family never wed montana embarks thirty day thirty thousand mile expedition charm potential suitor becoming fiancSneak_Preview_Productions 
8069,Barbarella,Science Fiction Jane_Fonda John_Phillip_Law Anita_Pallenberg Roger_VadimEnglish far future highly sexual woman tasked finding stopping evil durand durand along way encounter various unusual peopleParamount Dino_de_Laurentiis_Cinematografica Marianne_Productions 
71805,Shipwrecked,Adventure Family Stian_Smestad Gabriel_Byrne Louisa_Milwood-Haigh Nils_GaupEnglish Norsk young norwegian boy 1850s england go work cabin boy discovers shipmate actually pirateWalt_Disney_Pictures Filmkameratene Svensk_Filmindustri 
9451,Election,Comedy Matthew_Broderick Reese_Witherspoon Chris_Klein Alexander_PayneEnglish high school teacher personal life becomes complicated work student school electionParamount Bona_Fide_Productions MTV_Films 
16727,The Namesake,Drama Kal_Penn Tabu Irrfan_Khan Mira_Nairবাংলা Český English Français हिन्दी american born gogol son indian immigrant want fit among fellow new yorkers despite family unwillingness let go traditional wayFox_Searchlight_Pictures Mirabai_Films 
272693,The DUFF,Romance Comedy Mae_Whitman Robbie_Amell Bella_Thorne Ari_SandelEnglish bianca universe turn upside learns high school refers duff designated ugly fat friend hoping erase label enlists help charming jock favorite teacher together face school mean girl remind everyone someone duff totally fineWonderland_Sound_and_Vision CBS_Films Vast_Entertainment 
10696,Glitter,Drama Romance Mariah_Carey Max_Beesley Terrence_Howard Vondie_Curtis-HallEnglish similar mariah life story mariah play role young singer eager become big star date dj help get music businessGlitter_Productions Maroon_Entertainment Laurence_Mark_Productions 
150202,The Haunting in Connecticut 2: Ghosts of Georgia,Horror Drama Thriller Chad_Michael_Murray Katee_Sackhoff Abigail_Spencer Tom_ElkinsEnglish sequel 2009 mezzo mezzo supernatural horror purporting based true story cancer afflicted teen start seeing thing new victorian house family movedGold_Circle_Films 
19644,Silmido,Action Drama History Sol_Kyung-gu Heo_Jun-ho Ahn_Sung-Ki Kang_Woo-Suk한국어/조선말 31 january 1968 31 north korean commando infiltrated south korea failed mission assassinate president park chung hee revenge south korean military assembled team 31 criminal island silmido kill kim il sung suicide mission redeem honor cancelled leaving frustrated loosely based military uprising 1970sHanmac_Films 
29963,Bright Star,Drama Romance Abbie_Cornish Ben_Whishaw Paul_Schneider Jane_CampionFrançais English 1818 high spirited young fanny brawne find increasingly intrigued handsome aloof poet john keats life next door family friend dilkes reading book poetry find even drawn taciturn keats although agrees teach poetry keats cannot act reciprocated feeling fanny since struggling poet money support wifeBBC_Films Pathé_Renn_Productions UK_Film_Council 
26022,My Name Is Khan,Drama Romance Shah_Rukh_Khan Kajol Jimmy_Shergill Karan_JoharEnglish हिन्दी اردو rizwan khan muslim borivali section mumbai asperger syndrome marries hindu single mother mandira san francisco 9 11 rizwan detained authority lax treat terrorist condition raceDharma_Productions Fox_Searchlight_Pictures Red_Chillies_Entertainment 
152747,All Is Lost,Action Adventure Drama Robert_Redford J.C._ChandorEnglish deep solo voyage indian ocean unnamed man redford wake find 39 foot yacht taking water collision shipping container left floating high sea navigation equipment radio disabled man sail unknowingly path violent storm despite success patching breached hull mariner intuition strength belies age man barely survives tempest using sextant nautical map chart progress forced rely ocean current carry shipping lane hope hailing passing vessel sun unrelenting shark circling meager supply dwindling ever resourceful sailor soon find staring mortality faceBefore_the_Door_Pictures Washington_Square_Films Black_Bear_Pictures 
62676,Limbo,Adventure Drama Thriller Mary_Elizabeth_Mastrantonio David_Strathairn Vanessa_Martinez John_SaylesEnglish unconventional narrative interaction amongst group people small town alaska guard secretScreen_Gems Green/Renzi Anarchist's_Convention_Films 
20360,Namastey London,Drama Foreign Romance Akshay_Kumar Katrina_Kaif Rishi_Kapoor Vipul_Amrutlal_ShahItaliano हिन्दी indian born manmohan malhotra decided locate london england established returned india got married bebo period 4 year got visa could live shortly thereafter gave birth jasmeet manmohan always embarrassed bebo overly healthy quite sophisticated result always left home socialized bebo want jasmeet end like got admitted english medium school encouraged mingle caucasian friend result jasmeet transformed jazz stunningly beautiful young woman british look talk habit heart manmohan plan get married indian boy vain friend parvez khan similar situation son imran openly romancing caucasian blonde susan manmohan decides take family tour india
1116,The Wind That Shakes the Barley,Drama History War Cillian_Murphy Pádraic_Delaney Liam_Cunningham Ken_LoachEnglish Gaeilge Latin set 1920s irish revolution british irish medical student start new job london witness mercenary atrocity british decides join brother ira fight irish independenceSixteen_Films Matador_Pictures Regent_Capital 
185008,Yeh Jawaani Hai Deewani,Romance Ranbir_Kapoor Deepika_Padukone Kalki_Koechlin Ayan_Mukherjeeहिन्दी yeh jawaani hai deewani feature two polar opposite character one point classmate modern school first naina talwar deepika padukone studious bespectacled young girl second bunny ranbir kapoor carefree young travel show host intent breaking pattern getting education career wife child retirement eventually deathDharma_Productions UTV_Motion_Pictures 
11620,Quo Vadis,Drama History Romance Robert_Taylor Deborah_Kerr Leo_Genn Mervyn_LeRoyEnglish set back drop rome crisis general marcus vinicius return city battle field fall love christian woman lygia caught grip insanity nero atrocity become extreme burn rome laying blame christian vinicius race save lygia wrath nero empire rome collapse aroundMetro-Goldwyn-Mayer 
14353,Repo! The Genetic Opera,Horror Comedy Music Science Fiction Alexa_PenaVega Paul_Sorvino Anthony_Stewart_Head Darren_Lynn_BousmanEnglish worldwide epidemic encourages bio tech company launch organ financing program similar nature standard car loan repossession clause killer howeverTwisted_Pictures Lions_Gate_Films 
11818,Valley of the Wolves: Iraq,Adventure Drama Action Muhammed_Necati_Şaşmaz Billy_Zane Ghassan_Massoud Serdar_Akarالعربية English  Türkçe movie open fictionalized depiction real life incident arrest july 4 2003 11 turkish special force soldier 13 civilian u force 173rd airborne commanded colonel william c mayville northern iraqi kurdish town sulaymaniyah turkish soldier suppose ordinary visit nato ally time differentPana_Film 
680,Pulp Fiction,Thriller Crime John_Travolta Samuel_L._Jackson Uma_Thurman Quentin_TarantinoEnglish Español Français burger loving hit man philosophical partner drug addled gangster moll washed boxer converge sprawling comedic crime caper adventure unfurl three story ingeniously trip back forth timeMiramax A_Band_Apart Jersey_Films 
11176,The Muppet Movie,Adventure Comedy Family Jim_Henson Frank_Oz Jerry_Nelson James_FrawleyEnglish kermit frog persuaded agent dom deluise pursue career hollywood along way kermit pick fozzie bear miss piggy gonzo motley crew muppets similar aspiration meanwhile kermit must elude grasp frog leg restaurant magnateITC The_Jim_Henson_Company 
242582,Nightcrawler,Crime Drama Thriller Jake_Gyllenhaal Rene_Russo Riz_Ahmed Dan_GilroyEnglish lou bloom desperate work muscle world l crime journalism blur line observer participant become star story aiding effort nina tv news veteranSierra/Affinity Bold_Films 
11217,Club Dread,Comedy Horror Kevin_Heffernan Jay_Chandrasekhar Paul_Soter Jay_ChandrasekharEnglish serial killer interrupt fun swanky coconut pete coconut beach resort hedonistic island paradise swinger club staff stop violence least hideCoconut_Pete_Productions Fox_Searchlight_Pictures Broken_Lizard_Industries 
15121,The Sound of Music,Drama Family Music Romance Julie_Andrews Christopher_Plummer Eleanor_Parker Robert_WiseEnglish Français Italiano film adaptation classic rodgers hammerstein musical based nun becomes governess austrian familyRobert_Wise_Productions Argyle_Enterprises 20th_Century_Fox 
2619,Splash,Comedy Fantasy Romance Tom_Hanks Daryl_Hannah Eugene_Levy Ron_HowardEnglish Italiano successful businessman fall love girl dream one big complication though fallen hook line sinker mermaidTouchstone_Pictures 
773,Little Miss Sunshine,Comedy Drama Greg_Kinnear Toni_Collette Steve_Carell Jonathan_DaytonEnglish family loaded quirky colorful character pile old van road trip california little olive compete beauty pageantFox_Searchlight_Pictures Bona_Fide_Productions Big_Beach 
235,Stand by Me,Crime Drama Wil_Wheaton River_Phoenix Corey_Feldman Rob_ReinerEnglish death friend writer recount boyhood journey find body missing boyColumbia_Pictures Act_III_Productions 
170,28 Days Later,Horror Thriller Science Fiction Cillian_Murphy Naomie_Harris Noah_Huntley Danny_BoyleEspañol English twenty eight day killer virus accidentally unleashed british research facility small group london survivor caught desperate struggle protect infected carried animal human virus turn infects homicidal maniac absolutely impossible containDNA_Films 
14114,You Got Served,Drama Marques_Houston Omarion J-Boog Chris_StokesEnglish mr rad warehouse best hip hop crew los angeles compete money respect suburban crew crash party stealing dancer move two warring friend pull together represent street starring hip hop sensation marque houston omari grandberry lil kim comedian steve harveyScreen_Gems The_Ultimate_Group_Films_(TUG) Melee_Entertainment 
10734,Escape from Alcatraz,Crime Drama Clint_Eastwood Patrick_McGoohan Roberts_Blossom Don_SiegelEnglish escape alcatraz tell story three men ever escape infamous maximum security prison alcatraz 29 year seemingly impenetrable federal penitentiary housed al capone birdman robert stroud broken three men never heardParamount Malpaso_Productions 
28121,A Thin Line Between Love and Hate,"Comedy Thriller Crime Romance Lynn_Whitfield Martin_Lawrence Regina_King Martin_LawrenceEnglish nightclub manager darnell wright perpetual playboy almost devoted job pursuit beautiful woman set sight ultra classy brandi web launch assault win heart ultimately charm lust passion prevail darnell learns hard way play pay brandi much harder get rid get especially realizes rival vying darnell affection finally decides call quits brandi becomes obsessed femme fatale stalking new love lifeSavoy_Pictures New_Line_Cinema Jackson/McHenry_Company,The "
40807,50/50,Comedy Drama Joseph_Gordon-Levitt Seth_Rogen Anna_Kendrick Jonathan_LevineEnglish inspired true story comedy centered 27 year old guy learns cancer diagnosis subsequent struggle beat diseaseSummit_Entertainment Mandate_Pictures Point_Grey_Pictures 
10885,Shutter,Horror Mystery Thriller Joshua_Jackson Rachael_Taylor Megumi_Okina Masayuki_OchiaiEnglish 日本語 newly married couple discovers disturbing ghostly image photograph develop tragic accident fearing manifestation may connected investigate learn mystery better left unsolvedRegency_Enterprises New_Regency_Pictures Vertigo_Entertainment 
225565,That Awkward Moment,Comedy Romance Zac_Efron Miles_Teller Michael_B._Jordan Tom_GormicanEnglish best pal jason daniel indulge casual fling revel carefree unattached life learning marriage friend mikey gladly welcome back circle three young men make pact fun avoid commitment however three find involved serious relationship must keep romance secret one anotherTreehouse_Pictures 
16471,Modern Problems,Comedy Chevy_Chase Patti_D'Arbanville Dabney_Coleman Ken_ShapiroEnglish jealous harried air traffic controller max fielder recently dumped girlfriend come contact nuclear waste granted power telekinesis us win back gain little revenge20th_Century_Fox 
385736,Kicks,Adventure Mahershala_Ali Kofi_Siriboe Christopher_Meyer Justin_TippingEnglish hard earned kick get snatched local hood fifteen year old brandon two best friend go ill advised mission across bay area retrieve stolen sneakerBystorm_Films Animal_Kingdom Bow_+_Arrow_Entertainment 
11971,Much Ado About Nothing,Drama Comedy Romance Kenneth_Branagh Richard_Briers Michael_Keaton Kenneth_BranaghEnglish shakespearean farce hero groom claudio team claudio commanding officer pedro week wedding hatch matchmaking scheme target sharp witted duo benedick beatrice tough task indeed considering corresponding distaste love meanwhile meddling john plot ruin weddingRenaissance_Films American_Playhouse_Theatrical_Films BBC_Films 
668,On Her Majesty's Secret Service,Adventure Action Thriller George_Lazenby Diana_Rigg Telly_Savalas Peter_R._HuntEnglish Deutsch james bond track archnemesis ernst blofeld mountaintop retreat training army beautiful lethal woman along way bond fall italian contessa tracy draco marries order get closer blofeld meanwhile locates blofeld alp embarks classic ski chaseEon_Productions 
11596,New Nightmare,Horror Thriller Mystery Fantasy Heather_Langenkamp Robert_Englund Miko_Hughes Wes_CravenEnglish freddy back badder ever nancy historical nemesis man satanic snarl pitchfork finger discovers new monstrous demon taken freddy persona nancy stop new threat time save sonNew_Line_Cinema 
14429,Drive Me Crazy,Drama Comedy Romance Family Melissa_Joan_Hart Stephen_Collins Adrian_Grenier John_SchultzEnglish nicole chase live next door world apart however plot scheme date order attract interest jealousy respective romantic prey mist planning gala centennial celebration nicole chase find one always wanted closer ever thoughtGrand_March_Productions Amy_Robinson_Productions 20th_Century_Fox 
13751,Akeelah and the Bee,Drama Keke_Palmer Laurence_Fishburne Angela_Bassett Doug_AtchisonEnglish eleven year old akeelah anderson life easy father dead mom ignores brother run local gangbangers smart environment threatens strangle aspiration responding threat school principal akeelah participates spelling bee avoid detention many absence much surprise embarrassment win principal asks seek coaching english professor named dr larabee prestigious regional bee possibility making way scripps national spelling bee loom akeelah could provide community someone rally around proud overcome insecurity distracting home life also must get past dr larabee demon field experienced privileged fellow spellerLions_Gate_Films 2929_Productions Out_of_the_Blue..._Entertainment 
9490,Half Baked,Comedy Crime Dave_Chappelle Tommy_Chong Harland_Williams Tamra_DavisEnglish Türkçe three lovable party bud try bail friend jail guy mastered plan everything come dangerously close going smokeUniversal_Pictures Robert_Simonds_Productions 
14536,New in Town,Comedy Renée_Zellweger Harry_Connick_Jr. J.K._Simmons Jonas_ElmerEnglish Español lucy hill ambitious coming executive living miami love shoe love car love climbing corporate ladder offered temporary assignment middle nowhere restructure manufacturing plant jump opportunity knowing big promotion close hand begin straight forward assignment becomes life changing experience lucy discovers greater meaning life unexpectedly man dreamThe_Safran_Company Gold_Circle_Films Epidemic_Pictures 
1359,American Psycho,Thriller Drama Crime Christian_Bale Willem_Dafoe Jared_Leto Mary_HarronEnglish Español 广州话 / 廣州話 wealthy new york investment banking executive hide alternate psychopathic ego co worker friend escalates deeper illogical gratuitous fantasyMuse_Productions Lions_Gate_Films Edward_R._Pressman_Film 
9962,The Good Girl,Drama Comedy Romance Jennifer_Aniston Jake_Gyllenhaal Zooey_Deschanel Miguel_ArtetaEnglish discount store clerk strike affair stock boy considers incarnation holden caulfieldHungry_Eye_Lowland_Pictures_B.V. Fox_Searchlight_Pictures Flan_de_Coco_Films 
15049,Bon Cop Bad Cop,Action Comedy Crime Patrick_Huard Colm_Feore Michel_Beaudry Erik_CanuelEnglish Français body executive hockey benoit brisset found billboard border quebec ontario jurisdiction crime shared two police force detective david bouchard montreal martin ward toronto assigned work together totally different style attitude languagePark_Ex_Pictures Sortie_22 
22821,The Boondock Saints II: All Saints Day,Action Thriller Crime Sean_Patrick_Flanery Norman_Reedus Billy_Connolly Troy_DuffyEnglish Italiano Español skillfully framed unknown enemy murder priest wanted vigilante macmanus brother murphy connor must come hiding sheep farm ireland fight justice bostonStage_6_Films Chris_Brinker_Productions 
42819,The City of Your Final Destination,Drama Nicholas_Blandullo Sofia_Viruboff Omar_Metwally James_IvoryEnglish Deutsch Polski 28 year old kansa university doctoral student omar razaghi win grant write biography latin american writer jules gund omar must get three people close gund brother widow younger mistress get authorization write biography written marisa_gabriella edited krystal frauendienstHyde_Park_Films Merchant_Ivory_Productions 
209263,Enough Said,Comedy Drama Romance Julia_Louis-Dreyfus Catherine_Keener James_Gandolfini Nicole_HolofcenerEnglish eva divorced soon empty nester wondering next act meet marianne embodiment perfect self armed restored outlook middle aged single eva decides take chance new love interest albert sweet funny like minded man thing get complicated eva discovers albert fact dreaded exhusband marianneFox_Searchlight_Pictures 
37735,Easy A,Comedy Emma_Stone Stanley_Tucci Amanda_Bynes Will_GluckEnglish little white lie losing virginity get clean cut high school girl see life paralleling hester prynne scarlet letter currently studying school decides use rumor mill advance social financial standingScreen_Gems Olive_Bridge_Entertainment 
59930,The Inkwell,Comedy Drama Romance Larenz_Tate Joe_Morton Suzzanne_Douglas Matty_RichEnglish inkwell 16 year old boy coming age martha vineyard summer 1976Touchstone_Pictures 
10873,Shadow of the Vampire,Drama Horror John_Malkovich Willem_Dafoe Udo_Kier E._Elias_MerhigeEnglish Deutsch director f w murnau john malkovich make faustian pact vampire willem dafoe get star 1922 film nosferatuBBC_Films Saturn_Films Long_Shot_Pictures 
51588,Prom,Comedy Aimee_Teegarden Thomas_McDonell Nicholas_Braun Joe_NussbaumEnglish prom every couple story two exactly alike big dance approach nova prescott battle will find drawn guy get way perfect prom fellow senior mei tyler harbor secret others face insecurity anticipation surround one high school seminal eventWalt_Disney_Pictures Rickshaw_Productions 
23570,The Pallbearer,Comedy Romance David_Schwimmer Gwyneth_Paltrow Michael_Rapaport Matt_ReevesEnglish aspiring architect tom thompson told mysterious ruth abernathy best friend bill taken life except tom never met bill neither incredulous friend tom foolishly agrees give eulogy bill funeral set collision course ruth revealed bill oversexed mother julie demarco longtime crush tom seen since teenThe_Chess_Club Miramax 
19489,Held Up,Comedy Jamie_Foxx Nia_Long Barry_Corbin Steve_RashEnglish Italiano Português Español vacation southwest rae find man michael spent house money classic car dump hitching ride vega flight home kid promptly steal michael car leaving zip amp sip convenience store three bumbling robber promptly stage hold two take cash stranding third mysterious crate cop arrive robber take store hostage incompetent cop bring swat team try book rescue michael keep robber calm find crate aid negotiation get back rae stockholm syndrome asserts effect
14629,Woman on Top,Comedy Drama Romance Penélope_Cruz Murilo_Benicio Mark_Feuerstein Fina_TorresPortuguês English set intoxicating rhythm brazil woman top spicy sexy comedy magic food love music meet isabella sultry enchantress born special gift melting palate heart men everywhere decides break free rocky marriage stifling kitchen husband restaurant brazil spirit san francisco pursuit dream real culinary careerFox_Searchlight_Pictures 
8293,Howards End,Drama Romance Vanessa_Redgrave Helena_Bonham_Carter Emma_Thompson James_IvoryEnglish Deutsch merchant ivory adaptation em forsters classic 1910 novel starring emma thompson helena bonham carter anthony hopkins vanessa redgrave return big screen beautiful new 4k restoration stunning location photography lavishly detailed set elegant period costume compelling saga follows interwoven fate misfortune three family amid changing time edwardian england tell story two free spirited cosmopolitan sister margaret emma thompson helen schlegel helena bonham carter collide world wealthy one sister benefiting acquaintance wilcoxes owner beloved country home howard end destroyed anthony hopkins conservative industrialist henry wilcox vanessa redgrave ailing wife ruth wilcoxMerchant_Ivory_Productions Film4_Productions Japan_Satellite_Broadcasting_(JSB) 
291270,Anomalisa,Animation Comedy Drama Romance David_Thewlis Jennifer_Jason_Leigh Tom_Noonan Charlie_KaufmanEnglish man crippled mundanity life experience something ordinaryStarburns_Industries Harmonius_Claptrap Snoot_Entertainment 
44009,Another Year,Comedy Drama Jim_Broadbent Lesley_Manville Ruth_Sheen Mike_LeighEnglish mike leigh much praised 2010 tragicomical drama year content couple approaching retirement visited friend family le happy lifeThin_Man_Films Film4_Productions 
1958,8 Women,Comedy Thriller Music Crime Mystery Catherine_Deneuve Isabelle_Huppert Emmanuelle_Béart François_OzonFrançais eight woman gather celebrate christmas snowbound cottage find family patriarch dead knife back trapped house every woman becomes suspect motive secretFrance_2_Cinéma Fidélité_Productions Le_Studio_Canal+ 
13154,Showdown in Little Tokyo,Action Thriller Dolph_Lundgren Brandon_Lee Cary-Hiroyuki_Tagawa Mark_L._Lester日本語 English american japanese upbringing chris kenner police officer assigned little tokyo section los angeles kenner partnered johnny murata japanese american touch root despite difference men excel martial art utilize formidable skill go yoshida vicious yakuza drug dealer tie kenner pastOriginal_Pictures Warner_Bros._Pictures 
26618,Clay Pigeons,Comedy Crime Drama Thriller Joaquin_Phoenix Vince_Vaughn Janeane_Garofalo David_DobkinEnglish clay young man small town witness friend earl kill ongoing affair clay man wife amanda feeling guilty clay resists widow press continue sexual affair clay inadvertently befriends serial killer named lester long murder widow attempt help fishing buddyIntermedia_Films Fade_In_Films IMF_Internationale_Medien_und_Film_GmbH_&_Co._2._Produktions_KG 
43923,It's Kind of a Funny Story,Comedy Drama Keir_Gilchrist Emma_Roberts Zach_Galifianakis Ryan_FleckEnglish clinically depressed teenager get new start check adult psychiatric wardFocus_Features 
46138,Made in Dagenham,Comedy Drama History Sally_Hawkins Bob_Hoskins Miranda_Richardson Nigel_ColeEnglish dramatization 1968 strike ford dagenham car plant female worker walked protest sexual discriminationAudley_Films_LLP BBC_Films BMS_Finance 
45791,When Did You Last See Your Father?,Drama Jim_Broadbent Colin_Firth Juliet_Stevenson Anand_TuckerEnglish story son conflicting memory dying fatherIntandem_Films Father_Features Audley_Films 
26306,Prefontaine,Drama Romance Jared_Leto R._Lee_Ermey Ed_O'Neill Steve_JamesEnglish true life story legendary track star steve prefontaine exciting sometimes controversial james dean track whose spirit captured heart nation cocky charismatic tough pre running rebel defied rule pushed limit smashed recordHollywood_Pictures 
110683,The Wicked Lady,Drama Adventure Faye_Dunaway John_Gielgud Denholm_Elliott Michael_WinnerEnglish caroline wed sir ralph invite sister barbara bridesmaid barbara seduces ralph however becomes new lady despite new wealthy situation get bored turn highway robbery thrill road meet famous highwayman continue team people begin suspecting identity risk death continues nefarious activityLondon-Cannon_Films Dawn_Property_Company Cannon_Group 
26963,The Secret of Kells,Animation Family Fantasy Evan_McGuire Christen_Mooney Brendan_Gleeson Tomm_MooreEnglish adventure awaits 12 year old brendan must fight viking serpent god find crystal complete legendary book kells order finish brother aiden book brendan must overcome deepest fear secret quest take beyond abbey wall enchanted forest dangerous mythical creature hide brendan succeed questCartoon_Saloon Gébéka_Films 
198277,Begin Again,Comedy Music Romance Drama Mark_Ruffalo Keira_Knightley Adam_Levine John_CarneyEnglish gretta celebrity boyfriend break long term relationship leaving singer find success help record producer dan hip hop celebrity trouble gum gretta strives fulfil musical ambitionLikely_Story Exclusive_Media Sycamore_Pictures 
7870,Down in the Valley,Drama Romance Edward_Norton Evan_Rachel_Wood David_Morse David_JacobsonEnglish Italiano trip beach teenage girl named tobe meet charismatic stranger named harlan dress like cowboy claim former ranch hand pair feel instant attraction begin relationship father lawman suspicious loverClass_5_Films 
13072,Brooklyn Rules,Drama Action Thriller Alec_Baldwin Paulo_Araujo Daniel_Tay Michael_CorrenteEnglish brooklyn 1985 mob world backdrop three life long friend struggle question love loss loyalty
153397,Restless,TV Movie Romance Drama Hayley_Atwell Rufus_Sewell Michelle_Dockery Edward_HallEnglish young woman find mother worked spy british secret service world war ii run ever since
30141,The Singing Detective,Comedy Music Mystery Crime Robert_Downey_Jr. Robin_Wright Mel_Gibson Keith_GordonEnglish hospital bed writer suffering skin disease hallucinates musical number paranoid plotIcon_Productions Haft_Entertainment Airborne_Productions 
17044,The Land Girls,Drama Romance War Catherine_McCormack Rachel_Weisz Anna_Friel David_LelandEnglish world war ii organisation woman land army recruited woman work british farm men war three land girl different social background quiet stella young hairdresser prue cambridge graduate ag become best friend spite different backgroundIntermedia_Films Channel_Four_Films Greenpoint_Films 
10288,Fido,Romance Comedy Drama Horror Billy_Connolly Carrie-Anne_Moss Dylan_Baker Andrew_CurrieEnglish timmy robinson best friend whole wide world six foot tall rotting zombie named fido fido eats next door neighbor mom dad hit roof timmy go end earth keep fido part family boy dog movie grown ups fido rip heartLions_Gate_Films Astral_Media Anagram_Pictures 
12183,The Wendell Baker Story,Comedy Drama Romance Luke_Wilson Eva_Mendes Jacob_Vargas Luke_WilsonEnglish luke wilson play good hearted ex con get job retirement hotel three elderly resident help win back girlfriend lends hand fighting hotel corruption
44147,Wild Target,Action Comedy Bill_Nighy Emily_Blunt Rupert_Grint Jonathan_LynnEnglish victor maynard middle aged solitary assassin life please formidable mother despite peerless reputation lethal efficiency professional routine interrupted find drawn one intended victim rose spare life unexpectedly acquiring process young apprentice tony believing victor private detective two new companion tag along attempt thwart murderous attention unhappy clientRegent_Capital Magic_Light_Pictures CinemaNX 
12192,Pathology,Crime Horror Thriller Milo_Ventimiglia Alyssa_Milano Michael_Weston Marc_SchölermannEnglish medical student ted grey milo ventimiglia graduate top class quickly join elite pathology program whose top student invite circle uncovers gruesome secret play game one try commit perfect undetectable murder others compete determine victim cause deathLakeshore_Entertainment Camelot_Pictures Metro-Goldwyn-Mayer 
36597,Wuthering Heights,Drama Tom_Hardy Charlotte_Riley Andrew_Lincoln Coky_GiedroycEnglish foundling heathcliff raised wealthy earnshaws yorkshire later life launch vendetta family
13197,10th & Wolf,Action Crime Drama Mystery Thriller James_Marsden Brian_Dennehy Leo_Rossi Robert_MorescoEnglish former street tough return philadelphia home stint military back home turf find tangling mob bos instrumental going soldierSuzanne_DeLaurentiis_Productions 
10913,Dear Wendy,Comedy Crime Drama Romance Jamie_Bell Bill_Pullman Michael_Angarano Thomas_VinterbergEnglish blue collar american town group teen band together form dandy gang gunslinger led dick dandelion following code strict pacifism odds fact carry gun group eventually let sebastian grandson dick childhood nanny clarabelle fear gang area dick company try protect clarabelle event transpire push gang past posturingZentropa_Entertainments Lucky_Punch Nimbus_Film 
251321,Aloft,Drama Jennifer_Connelly Mélanie_Laurent Cillian_Murphy Claudia_LlosaFrançais English follow mother son delve past marred accident tear apart become renowned artist healer grow peculiar falconer bear mark double absence present young journalist bring encounter two put meaning life art question may contemplate possibility living life fullest despite uncertainty littering pathBuffalo_Gal_Pictures Wanda_Visión Arcadia_Motion_Pictures 
149,Akira,Science Fiction Animation Mitsuo_Iwata Nozomu_Sasaki Mami_Koyama Katsuhiro_Ōtomo日本語 childhood friend tetsuo kaneda pulled post apocalyptic underworld neo tokyo forced fight survival kaneda bike gang leader tetsuo member tough motorcycle crew becomes involved covert government project called akira bloody battle ensues kaneda set save friendAkira_Committee_Company_Ltd. Mainichi_Broadcasting_System_(MBS) Sumitomo_Corporation 
10425,The Death and Life of Bobby Z,Drama Action Thriller Crime Paul_Walker Laurence_Fishburne Olivia_Wilde John_HerzfeldEnglish dea agent provides former marine tim kearney way prison sentence impersonate bobby z recently deceased drug dealer hostage switch crime lord negotiation go awry kearney flees z son towEclectic_pictures Millennium_Films 
49081,The Rocket: The Legend of Rocket Richard,Drama Roy_Dupuis Michel_Barrette Rémy_Girard Charles_BinaméEnglish Français late 1930s young machinist named maurice richard distinguished ice hockey player preternatural talent although enough get montreal canadiens frequent injury cost confidence team fan face doubt richard eventually show kind aggressive skillful play would make one greatest player time rocket however success richard fellow french canadian face constant discrimination league dominated english speaking although man word richard begin speak mind injustice creates organizational conflict would culminate infamous 1955 season suspension spark ethnic riot protest face challenge richard must decide exactly playing
256687,Swelter,Action Drama Thriller Jean-Claude_Van_Damme Brad_Carter Josh_Henderson Keith_ParmerEnglish ten year casino heist four escaped convict trace former partner desert town lawman memory criminal pastExchange_Peaks_Film_Capital Grand_Peaks_Entertainment Film_Invaders 
220488,My Lucky Star,Comedy Romance Zhang_Ziyi Leehom_Wang Ruby_Lin Dennie_Gordon普通话 lucky star 2013 chinese romance film directed dennie gordon starring zhang ziyi leehom wang film also serf prequel 2009 film sophie revengeBona_International_Film_Group 
1544,Imagine Me & You,Drama Comedy Romance Piper_Perabo Lena_Headey Matthew_Goode Ol_ParkerEnglish wedding ceremony rachel notice luce audience feel instantly drawn two woman become close friend rachel learns luce lesbian realizes despite happy marriage heck falling luce question sexual orientation rachel must decide stable relationship heck exhilarating new romance luceBBC_Films Filmstiftung_Nordrhein-Westfalen Ealing_Studios 
374461,Mr. Church,Drama Eddie_Murphy Britt_Robertson Natascha_McElhone Bruce_BeresfordEnglish unique friendship develops little girl dying mother inherit cook mr church begin arrangement last six month instead span fifteen yearShenghua_Entertainment Cinelou_Films Envision_Media_Arts 
